11722 10800
2
1
2
189
Syuzanna Grigoryan
ARM
19
LTU
9
2 3164 17
2 3112 0
2 2883 14
2 1511 17
1 1115 100
2 6808 0
2 9856 0
2 10347 0
2 10469 0
Sima Miliūnaitė
LTU
6
1 4541 21
2 5471 0
1 5505 21
1 5691 21
1 6099 21
1 6561 21
Kateryna Oseledets
LUX
6
1 5536 21
2 8320 0
2 8338 0
2 8435 0
2 8409 0
2 9748 0
Sophia Bumšteinaité
LUX
11
1 3734 0
1 2940 0
1 2676 0
1 2473 0
1 2223 0
1 5026 0
2 8111 17
2 8191 17
1 9656 21
1 10172 21
1 10470 21
Laura Shaw Barragan
LUX
8
1 3152 51
1 1540 30
1 596 21
1 5030 0
2 5077 17
2 5171 17
2 5198 17
1 10241 51
Tereza Bílková
LUX
3
1 3684 30
1 1931 0
1 7064 51
Sofija Velkovska
MKD
24
2 4554 30
2 3995 0
2 3546 0
1 2513 100
2 1401 0
2 847 17
2 719 17
2 498 0
2 5242 0
2 5648 78
2 6691 0
2 6976 0
2 6950 0
2 8296 0
2 8696 0
2 8748 78
2 9235 0
2 9394 0
2 9506 0
2 9676 0
2 9597 0
2 9927 0
2 10144 0
2 10578 0
Atina Ruvinova
MKD
0
Sara Stefanovska
MKD
0
Jovana Trifunoska
MKD
0
Natalia Malpica Blackaller
MEX
8
1 3611 100
1 2099 0
1 1986 0
1 1389 21
1 1273 21
1 1253 0
1 1180 21
2 6604 22
Cynthia Naely Lopez Estrada
MEX
43
2 4562 0
2 3731 14
2 3643 25
2 3625 22
2 3609 21
2 3593 20
2 3578 20
2 3562 20
2 3546 25
2 3531 24
2 3505 22
2 3487 17
2 3467 17
2 3448 18
2 3424 10
1 3091 30
1 2859 21
2 2031 0
2 1870 18
2 1845 18
2 1787 18
2 1559 0
1 913 100
1 686 100
2 5406 17
2 5323 13
2 5754 25
2 7892 23
2 7878 22
2 7861 23
2 7846 14
2 7829 17
2 7812 18
2 7792 20
2 7942 23
2 8203 20
2 8232 16
2 8226 23
2 8218 17
2 8254 21
2 8248 24
2 8239 19
2 8316 19
Romina Nájera Fuentes
MEX
11
2 4502 25
2 4423 26
2 4331 22
2 4270 17
2 4226 22
2 3897 17
2 3228 0
1 612 100
2 5380 17
2 7205 74
2 7613 73
Alondra Valdivia Sánchez
MEX
6
2 3231 17
1 2371 100
1 951 21
2 4934 0
2 9129 73
2 10320 0
Nomu-Luun Olonbayar
MNG
9
2 4644 17
2 4497 17
1 2607 0
1 2258 21
1 2008 0
1 1834 0
1 1679 0
1 925 0
1 6916 0
Amin-Erdene Munkhbayar
MNG
10
2 3608 17
2 3525 0
2 3300 17
2 2911 0
2 2746 0
1 1543 100
1 814 0
2 6176 0
2 6249 0
2 7396 0
Aminjin Battulga
MNG
3
1 2298 0
1 5079 30
1 5457 100
Suvd Munkhbat
MNG
13
1 3359 51
1 2957 30
1 2929 0
1 2811 0
1 2312 21
1 1575 0
1 6184 51
2 6661 0
2 6767 22
2 6791 22
2 9289 22
2 9846 29
2 10027 22
Aniek Goeree
NLD
11
2 4684 19
2 4127 0
2 3955 18
2 3866 24
2 3830 0
2 3346 26
1 2847 100
2 1190 17
1 637 21
1 520 0
2 4791 18
Iris Samtleben
NLD
4
2 4523 17
1 3245 21
1 8277 30
1 8597 100
Karina Kovalska
NLD
6
2 4689 0
2 4494 0
1 3473 100
2 6160 17
2 7186 73
2 9490 60
Lenka Huang
NLD
16
1 4634 21
1 2883 0
2 2783 17
2 2453 0
1 1843 0
1 1742 0
1 1611 30
1 1166 0
1 1105 0
1 418 0
1 4731 0
1 4835 0
1 5387 0
1 5508 51
1 9453 0
1 10796 0
Shanying Liu
NZL
2
2 9974 17
1 4567 100
Ena Yina Yin
NZL
16
2 10779 20
2 10733 18
2 10686 16
2 10641 2
2 10592 18
2 10525 14
2 10426 0
2 9807 19
2 9568 20
2 9368 25
2 7540 17
2 5685 17
2 2409 0
2 1384 0
2 1066 0
1 540 100
Belle Yinuo Yin
NZL
6
2 8783 22
2 5144 22
2 4228 22
2 3942 0
2 1236 17
1 541 100
Phoebe Zhang
NZL
26
2 9408 98
2 9131 98
2 6319 98
2 5406 98
2 5377 98
2 5138 88
1 3537 0
1 3506 0
1 3433 0
1 3385 0
1 3330 0
1 3294 0
1 3260 0
1 3188 0
1 3150 0
1 3113 0
1 3029 0
1 2397 0
1 2366 0
1 2331 0
2 2300 0
2 2222 0
2 2164 0
1 1827 0
2 1268 35
1 626 100
Tea Volle
NOR
15
1 4467 0
1 4004 0
1 776 21
2 5603 0
1 6067 0
1 6420 30
1 7048 51
1 8157 51
2 9003 17
2 9772 0
2 9704 0
2 10263 0
2 10238 0
2 10452 0
2 10608 23
Mina Heier
NOR
22
1 735 100
2 5077 17
2 7066 0
2 7587 60
2 7626 63
2 7660 41
2 7692 54
2 7746 60
2 7765 52
2 9318 0
2 9422 0
2 9507 0
2 9586 59
2 9675 51
2 9641 0
2 9619 62
2 10083 0
2 10160 0
2 10368 0
2 10256 65
2 10393 65
2 10506 65
Tuva Kjøbli
NOR
7
1 4698 30
1 1278 21
1 6161 0
1 6464 51
2 8004 0
2 8114 17
2 8213 17
Maryam Idowu
NOR
22
1 2343 100
1 2144 30
1 2085 0
2 5593 0
2 5713 0
2 5963 0
2 6067 0
2 6130 0
2 6293 0
2 6552 0
2 6649 0
2 6798 22
2 7167 17
2 7255 14
